kode_prov;kode_kab;tahun;q;adhb_or_adhk;status_data;c_pdrb;c_1;c_1a;c_1b;c_1c;c_1d;c_1e;c_1f;c_1g;c_1h;c_1i;c_1j;c_1k;c_1l;c_2;c_3;c_4;c_4a;c_4b;c_5;c_6;c_7
16;09;2022;1;2;3;2627752.72612837;1684825.78151529;759921.38162077;119811.22375565;99931.15810954;166664.94259876;14433.25370096;149034.50753836;113203.92645136;61157.76585680;3142.63077915;140075.77634684;20471.37785618;36977.83690093;31886.79950498;164204.42541043;832447.88846120;691788.04908947;140659.83937174;7920.24422000;882002.24956843;975534.66255197
16;09;2022;2;2;3;2934671.22516944;1739265.59023599;782464.19540326;121458.31436617;103645.00620481;172954.61793234;14720.82694250;154490.24323389;120836.86219113;61944.56186241;3201.58192791;144368.36151754;21052.65633850;38128.36231552;33403.61384970;216064.29975018;834002.11772265;699160.20174303;134841.91597962;4642.15900000;1138579.61207544;1031286.16746451
16;09;2022;3;2;3;2900219.57053995;1740972.41608692;773405.36534925;120475.40282441;103512.82964018;174987.09871229;14865.66841131;153069.60721768;123691.48941687;64896.63423091;3233.17778389;149254.92198160;21151.93207274;38428.28844580;34482.70646097;221146.71501129;846049.49460587;698740.05649723;147309.43810864;-493.45667415;1038343.63300998;980281.93796093
16;09;2022;4;2;3;2660731.37237788;1772072.45650965;784054.09990700;121556.26347774;107496.76425648;176240.26497448;14938.98828489;155603.08067187;127758.99718889;67475.03446048;3229.74962288;153370.05012395;21448.87972657;38900.28381442;35200.08190418;319855.79674728;881217.58654287;727356.08894408;153861.49759879;-1106.72434175;769345.86739689;1115853.69238125
16;09;2023;1;1;3;4619412.63609544;3305563.96330962;1509907.86639276;282315.40109593;170582.11845014;334019.88055514;27676.81718011;288474.23624304;195220.47272137;131189.07771298;5002.09790587;258814.22965551;36095.04032182;66266.72507495;56098.15628961;288065.03767208;1510381.75847564;1327214.85730490;183166.90117074;-1631.51163133;1074569.27957456;1613634.04759474
16;09;2023;2;1;3;4910687.81841530;3528948.88862365;1683844.20516100;284966.38962571;186540.48333086;346794.51610878;27931.60299724;290951.47950875;199868.57841118;121854.60826224;5330.70742576;272217.89663285;39186.95474321;69461.46641607;61275.72988004;465377.17952538;1546811.63431339;1335947.95418685;210863.68012654;-961.76696589;984175.17124546;1674939.01820672
16;09;2023;3;1;3;5136143.12592842;3601144.80390444;1741898.61703400;287602.42229302;174264.72264748;351600.80447119;27378.02589835;307143.94979638;199861.13022508;131140.90997961;5331.41191471;265498.60961184;38784.03163873;70640.16839406;60811.05190142;438889.24500662;1527513.72798823;1320971.64499734;206542.08299089;18698.39693689;1264211.09169366;1775125.19150284
16;09;2023;4;1;3;4798677.08912339;3641813.92828182;1753080.88647202;290992.16647596;179411.47216813;357510.69157011;26787.88381604;308130.94915034;205283.35294995;134154.31216280;5522.08247395;272898.23666579;39487.04877656;68554.84560018;67308.71007925;632276.97594940;1656765.25285056;1414338.43250596;242426.82034460;-1662.28399367;754977.73974875;1952803.23379271
16;09;2023;1;2;3;2805645.62595168;1779030.86266595;792067.36555803;121605.69795134;105389.68825839;180156.69020796;15450.93772466;154696.32547396;125938.53282432;67556.79179830;3242.62617128;152854.98504014;21200.63692527;38870.58473230;34207.75500233;176711.56214121;861879.04849385;721701.12463446;140177.92385939;-706.99993884;984119.54782106;1029596.15023387
16;09;2023;2;2;3;3001309.19639981;1844533.45709068;842906.66195635;121661.72725942;105900.82153614;185144.09306255;15410.59243220;156031.41346727;128807.71930588;65421.28112682;3287.54799423;157130.22241223;22555.54263518;40275.83390243;36448.62479805;246400.57573868;867877.99142025;720508.84219669;147369.14922356;-699.24609316;1045288.53520655;1038540.74176125
16;09;2023;3;2;3;3130334.04873462;1834245.08167724;839924.33899230;121698.71189009;105775.00475731;184838.28664493;14859.94948671;156620.59423475;128630.80004928;66488.79157015;3408.04506365;148955.89829822;22225.76679192;40818.89389791;35518.62129745;224596.45792669;876007.60422202;732334.66752780;143672.93669422;11461.59653233;1115965.23563025;967460.54855136
16;09;2023;4;2;3;2748164.08352282;1841979.96921952;841062.11785117;118107.26314676;107556.64333227;187478.19107197;14917.58171026;155629.47857936;131923.38736903;67503.46175382;3491.59745222;152909.00997681;22594.12099360;38807.11598224;38529.76846600;332978.26547127;902236.47482950;748705.38129501;153531.09353449;-1188.34940248;727479.99477769;1093852.03983867
16;09;2024;1;1;3;5083995.92445983;3716710.80261491;1797932.28270520;304485.30503013;181074.42533800;354707.32914677;28173.79943230;312661.20561406;213522.54412663;137531.75446999;5523.83171288;270454.55221361;40940.56407584;69703.20874948;72060.95819055;405091.66751234;1626441.37778795;1380978.64136345;245462.73642450;928.62335114;984391.62230269;1721629.12729976
16;09;2024;2;1;3;5522291.34265726;3858801.67903523;1874789.25575564;313029.86402986;191401.03977651;367896.03332332;27733.02469757;324565.77295285;222992.48132918;137152.75042812;5811.86283673;277257.19403677;42646.55664965;73525.84321903;75025.20468316;579441.33452245;1636167.90972584;1387392.84260565;248775.06712020;1910.23923599;1026824.59393732;1655879.61848274
16;09;2024;3;1;3;5628889.89926318;3871931.56357131;1854718.18908175;312058.99201626;191557.14861915;376939.52463362;28336.98766087;331113.86905669;225971.64787026;140747.03245188;5755.44738632;286252.34918291;43000.86395108;75479.51166052;73117.85537335;525905.10134313;1743836.47908683;1481103.39719616;262733.08189067;3007.64514342;1119702.99812752;1708611.74338238
16;09;2024;4;1;3;5004569.21954342;3726452.74137813;1755197.43625578;305686.59820253;194542.10072153;367820.55950178;28927.98429417;308742.75992280;216481.07255720;141140.31819138;6295.88147681;284287.19832613;39806.18776261;77524.64416542;77681.43413711;527536.28871262;1756459.60463645;1482022.08789380;274437.51674265;-7081.91513317;847631.81955036;1924110.75373808
16;09;2024;1;2;3;2913427.81538903;1880955.51070392;858841.85159403;125529.44094104;108059.82042752;190756.36567813;15429.71032563;157581.59728453;134484.39447196;69110.73680008;3522.69235254;155165.19031648;22748.20470182;39725.50581017;42152.45542340;214082.17743121;900789.10306211;743941.23440281;156847.86865930;735.39818550;978290.80119293;1103577.63061003
16;09;2024;2;2;3;3201872.28275292;1946267.61077991;896171.75535959;128450.50097717;109444.95598279;194675.35057165;15358.70681578;163519.99791166;138645.83906415;71150.90951480;3581.14654600;161083.93654515;23196.31295208;40988.19853911;43143.03812585;305470.75372773;906323.50507064;750638.26906687;155685.23600378;828.08846423;1096708.21798357;1096868.93139901
16;09;2024;3;2;3;3266756.30502157;1939931.52734004;887107.73912085;127741.44816069;108965.66695116;195182.36349457;14878.43504910;166391.06188722;137793.46599332;72125.14661134;3570.48911773;161148.45363191;23325.91947402;41701.33784813;42129.80026999;273749.94120947;942216.93280725;783149.70489899;159067.22790826;1547.04464081;1171714.17640297;1104533.11764897
16;09;2024;4;2;3;2902033.56128327;1954104.07083648;889044.97371821;128477.15251492;110491.67451623;197615.36699000;16257.75726403;171943.62720332;136758.53678757;73514.82945934;3663.34427278;160165.42979351;23229.55000148;42941.82831510;43243.36103132;289622.68641975;971681.50752716;803785.27824912;167896.22927804;-4012.54752284;687858.97480015;1040464.49180875
16;10;2010;0;1;3;4407122.26556558;2663006.60135793;1298785.26176381;248269.28087181;111075.31714665;302276.91531069;55957.20684777;91489.19073094;176121.66937352;77153.13565840;55209.02609523;126471.98317175;57230.23143320;62967.38295416;51129.23958555;758114.49002905;1500428.87208250;1031443.92781884;468984.94426366;-201735.54642574;1504962.64853988;1868784.03960357
16;10;2010;0;2;3;4407122.26556558;2663006.60135793;1298785.26176381;248269.28087181;111075.31714665;302276.91531069;55957.20684777;91489.19073094;176121.66937352;77153.13565840;55209.02609523;126471.98317175;57230.23143320;62967.38295416;51129.23958555;758114.49002905;1500428.87208250;1031443.92781884;468984.94426366;-201735.54642574;1504962.64853988;1868784.03960357
16;10;2011;0;1;3;5088761.99930909;3152171.78728078;1541661.99364810;303205.39024144;138710.36936053;349406.82047000;65889.85986225;111664.65236227;196929.12728210;88271.18602097;62592.79511794;152518.57995586;72137.84544013;69183.16751921;56502.80778559;892088.47716494;1771404.57272134;1269607.04426854;501797.52845280;10369.93672171;1677086.26010215;2470861.84246743
16;10;2011;0;2;3;4740501.03137644;2785627.64917074;1339703.92946055;257231.78674873;115829.34072053;318120.42496018;60712.15922239;98588.71367397;186955.90548466;80905.70165054;59615.81875767;137372.46022872;62787.28690537;67804.12135744;53297.11934398;788590.69252821;1564791.31426131;1064759.56668739;500031.74757392;11704.99897708;1645225.16738379;2108735.91028867
16;10;2012;0;1;3;5793514.16516659;3539024.98675934;1754492.35666440;324059.11429427;149834.58226502;383744.60386172;78404.22551851;128481.09612347;219650.74758205;94251.12387284;65329.09386319;175089.41156466;84422.51318493;81266.11796426;62677.54254843;987030.43593785;2007579.14600421;1459411.77134802;548167.37465619;234927.87614425;1894352.19925702;2932078.02148451
16;10;2012;0;2;3;5121357.56641180;2962580.44970828;1454084.52321300;258571.26106337;123495.08861501;322530.03189120;68898.20592798;103914.67970612;202547.43117558;81462.47713952;60640.61533070;147532.29017192;67664.52043241;71239.32504148;56106.16598994;845381.95914414;1640753.44244341;1107724.04102750;533029.40141591;199601.31088749;1839335.29803858;2422401.05980004
16;10;2013;0;1;3;6557521.30925720;4087084.30356553;2065191.54012213;375341.67790053;165865.47297216;446916.33084419;87682.06775197;152984.36580396;225090.28962434;113387.42182292;72536.51774330;199885.85212058;96982.94145331;85219.82540615;73146.88218908;1100586.39277716;2142111.53797715;1608903.53800141;533207.99997575;209833.10489691;2079675.54066643;3134916.45281508
16;10;2013;0;2;3;5492924.78601199;3101989.19911658;1508473.47818129;277363.47612401;129713.64220914;347768.52273251;73021.26620009;111188.94277913;205358.78481682;85403.25488864;65774.75182822;155677.07289477;71707.51977297;70538.48668898;61879.57668806;887922.42472506;1658390.48509142;1112529.65475494;545860.83033648;182504.85062021;2085665.46277453;2485427.21300386
16;10;2014;0;1;3;7343690.09440443;4572545.61393137;2326696.06006600;449329.73644850;184048.71787123;491664.77266314;93593.03309273;157212.53082463;254045.68061111;129312.99401557;83609.51192508;211122.40553476;104883.64123212;87026.52964651;88626.70145370;1224813.66180810;2340922.22714844;1736672.15399130;604250.07315714;109418.42043725;2076087.43364582;3068723.96402025
16;10;2014;0;2;3;5858661.05765589;3307391.72100094;1611716.32545421;285561.45970541;143773.17123143;365589.30527217;71872.65178484;116390.58020540;232557.09101705;93224.66675396;69967.92695221;167120.41758356;76411.28327551;73206.84176518;68915.31471276;911476.21639160;1773536.68953907;1205331.47025741;568205.21928166;215434.13238181;2289937.78788622;2708030.80425652
16;10;2015;0;1;3;8185183.21737220;4988603.56866153;2433989.14155628;531211.55750532;200127.70358453;570872.76439261;105455.97296006;169448.13444408;283756.85992901;148880.57480515;87847.04530139;247545.71593136;114836.45765879;94631.64059295;96923.81911225;1314447.68816533;2433374.13535153;1791075.02552417;642299.10982736;-2375.80437191;2245583.58320174;2891373.77274828
16;10;2015;0;2;3;6118421.40777525;3460286.78233736;1654821.06199422;301532.53231980;152602.68474944;397902.10855773;78202.68705936;117058.02485964;245119.19903158;99577.61394117;71253.35717266;184672.24027604;80320.84694027;77224.42543547;73513.84333963;948200.35806679;1857064.48572360;1280238.66738284;576825.81834076;-3058.02859348;2259139.68204146;2476725.71514012
16;10;2016;0;1;3;8833776.21155897;5485732.43647229;2689895.08884209;589586.95897830;218385.59723280;624241.08970120;114611.09795423;175511.39005971;308993.50725177;168866.60701412;88061.45626663;279244.29363822;126619.89181219;101715.45772104;109470.06983133;1322405.89935620;2774068.24185739;2030669.75668164;743398.48517574;-301.81209850;2320922.14813466;3178520.77199438
16;10;2016;0;2;3;6432456.56958324;3650939.22572788;1742576.00383468;317697.78697987;163096.12552810;422121.61280237;82588.14340041;117691.70887416;260587.80390431;106882.26926886;71517.86189031;201525.83730831;84234.50842499;80419.56351152;80751.25873723;894177.92976057;1991770.02666910;1353002.66247736;638767.36419174;-1204.95346787;2407237.37010901;2591214.28795267
16;10;2017;0;1;3;9514376.06799856;5912431.99934863;2929739.63756780;607821.02129085;230061.67271668;657959.03130958;122592.71315125;186413.41180673;343586.65774017;188277.33325530;93659.26763410;304914.48716004;136496.73480412;110910.03091202;118821.77257325;1367605.29935656;2935507.14732266;2138780.09320086;796727.05412180;-963.35551485;3136256.64619777;3955283.44128546
16;10;2017;0;2;3;6763040.02518853;3793237.57037963;1842714.02740168;323658.59357983;167366.31397468;423935.12639007;83771.50763402;119845.24414828;268456.44287088;111955.61811568;72024.78965843;211443.15826033;85554.28468476;82512.46366099;85202.30803645;908296.25793128;2101405.18207959;1437349.04254904;664056.13953055;-2929.79396486;3018279.03437773;3140450.53365130
16;10;2018;0;1;3;10315106.25885400;6393651.69187946;3209440.14688754;635911.17927911;242827.65695378;697701.96197124;130877.82578331;199436.18822292;368982.79957334;206875.92400284;99127.76389685;327650.79449223;155011.62355197;119807.82726433;141209.21893708;1503850.63090096;3155417.30934848;2373374.90476338;782042.40458510;-476.00904160;4088658.53643237;4967205.11960277
16;10;2018;0;2;3;7113261.62678429;3963308.21454961;1947196.05941272;329419.54683319;171472.65680614;435599.01537704;86852.69942404;122507.28353267;281799.68508479;117387.13358115;74870.30682220;218261.98038288;91529.28782353;86412.55946928;94372.42423157;968708.69480859;2183503.16832731;1522823.91524165;660679.25308567;-345.00284558;3608588.45519560;3704874.32748281
16;10;2019;0;1;3;11159403.68795310;6913660.07247481;3582734.88144876;654665.91478494;251952.86927089;720612.39501593;135830.57045724;208010.18549689;399318.17740088;219503.43592348;104518.38533622;349365.42355554;160394.38929799;126753.44448606;158457.20628371;1660514.79726705;3189557.56827852;2446250.06453661;743307.50374191;-438.04128792;3461390.40734243;4223738.32240546
16;10;2019;0;2;3;7482609.45928316;4137808.74024998;2069847.79796400;334199.64565191;175386.06912734;445071.85765014;88741.87730563;124893.98975911;291491.97663629;121100.26631756;76618.90891048;228325.12401832;92401.21642318;89730.01048602;103633.75192844;1010195.67027086;2212287.46131452;1604211.59148816;608075.86982636;-352.54433871;3233140.98312812;3214104.60327006
16;10;2020;0;1;3;11328476.70596950;7025849.60544905;3661636.87851195;667534.48768980;253184.12633547;743849.81844734;132722.37214055;224676.83213134;382057.96358214;234568.93740430;91965.91038090;354414.50343967;144450.21241716;134787.56296843;158200.56740784;1432354.43553441;3307847.86196717;2504177.14375234;803670.71821483;843.12328612;3380089.02038296;3976707.90805806
16;10;2020;0;2;3;7492937.63218099;4117900.11566907;2055979.81771764;333478.95990271;173955.55021328;457170.59811085;86095.83028600;132471.70713665;280162.35461015;128093.23977410;66666.11264301;228279.45899351;83284.40737203;92262.07890914;104017.19681058;869980.51123726;2281452.71403872;1635493.71752218;645958.99651654;631.05436629;3167247.93378777;3048291.89372870
16;10;2021;0;1;3;12048821.27628540;7231981.57441228;3749891.55868112;675662.74693057;259367.58213275;791787.83820775;133749.64751785;230602.45508499;387741.50335983;248241.84482380;83826.14337641;383045.97427859;147603.03784669;140461.24217194;167511.27197420;1516187.76391754;3281431.85790711;2595914.22687259;685517.63103452;-1162.25337154;3741212.30048195;3888341.23903609
